author,stars,comment
"t*****l",5,"Packaging:normal Usage Experience:guna hari2..ni dh masuk yg ketiga. User Tips:suke sbb dia matte,lepas tu ringan je kt muka.  Mula2 beli dulu amik kod vanila tp cerah sgt..tukar kod ivory bru mcm kena dgn kulit sy."
"e*****5",5,"下单：10/04 出货：11/04 到货：15/04/2025 下单时rm50  虾皮折扣卷扣rm17.50 付款rm32.50"
"s*****_",5,"Beauty Effect:good Benefits:long lastt  Thanks seller penghantaran cepat je packaging kureng sbb takde bubblewrap before this order dr kedai official skintipik dr selangor, dia bubble wrap kotak ii semua btw kotak kemik skit je dkt dalam harapnya xde rosak"
"z*****i",5,"Beauty Profile:Oily skin Packaging:Ok Benefits:Long lasting and tak catchy. Senang nak blend in dengan kulit. Oily skin will love this  Banyak kali dah beli. So far okay dengan skin. Cuma kena pandai pilih shade dia dengan warna kulit"
"n*****7",5,"Usage Experience:first time usage Benefits:oil control effect Packaging:good  First time user here, heard a lot of good feedback for this product from my friends, hope it do wonder on my skin"
"nina_azis",5,"Dpt slh code..sedih.. order petal tapi smpai almond.."
"mie_sha83",5,"Benefits:Belum cuba  Baru nk mencuba cushion matte skintific. Harap serasi dgn skin."
"a*****8",5,"buy 1 free 1 , berbaloi dari beli dekat kedai . item ok takda defect , thank you seller"
"n*****i",5,"terbeli mse live. cntik.tp putih sangat muka. alahai.xpndai bilik warna plak. jd momok"
"emisbond",5,"Benefits:Menggembirakan isteri saya User Tips:Belilah ikut pilihan isteri anda Beauty Profile:Menceriakan wajah isteri saya  Terbaik sangat, kini isteri saya gembira dengan kehidupannya. Alhamdulillah"
"c*****e",5,"barang sampai dengan selamat…. tapi late delivery la 😌😌😌"
"v*****3",5,"Usage Experience:unknown User Tips:unknown Packaging:ok  Good value of money First time buying, not sure how it'll work out yet If it's good, I'll definitely buy it again."
"hanizah69",5,"User Tips:kalau dah habis terus beli refill keh. Beauty Profile:71, dry skin Packaging:nice!  I memang dah always repeat. But for this I bought for my mother. She want to try and guess what? She love it! She is 71 yo. Tq sellee. Sorry for the attachments. Huhu."
"y*****8",5,"Barang sampai dalam keadaan baik. Repeat order sebab barang best. Terbaikkk"
"a*****y",5,"Memang terbaik and color sangat sesuai dgn saya . Tahan la dan memang nampak matte"
"m*****5",5,"Beauty Profile:sesuai sama skin sya Usage Experience:memang guna tidak tau ni kali keberapa suda order tp memeng tiptop User Tips:tahan d skin n best pengunaan nya"
"a*****a",5,"Not high coverage, you need to use concealer to conceal your acne and dark spots but it does make your face glow"
"aein_syirah",5,"Received in good condition.. Tq"
"h*****n",5,"dh try brand lain tapi yg ni jgk sesuai utk oily skin sye.. lagi2 bahagian yg berpeluh langsung tak crack❤️ will always stay with skintific😚"
"t*****y",5,"User Tips:use the smallest amount. start from the outside of ur face then go towards the centre to make ur foundation look smoother Packaging:great Beauty Effect:matte finish  perfect shade for my skin tones. it applies buttery smooth.definitely my fav cushion to date!"
"shattlehearts",5,"Good quality product, fast and efficient service by seller and delivery, all good"
"k*****a",5,"kali kedua beli refill punya . semua okay xde masalah . dah try bnyk brand lain tapi semua tak okay . skintific jugak ngam dengan muka i huhuhu"
"m*****4",5,"Beauty Profile:medium tan skin  Mula2 beli code sand..tpi lepas oxidize jadi gelap muka..so saya beli beige pulak..baru nice"
"z*****n",5,"Item received in good condition  Very good product definitely will buy it again in the future"
"nurulaida1771",5,"Benefits:ok Packaging:ok Usage Experience:nice  Tqvm seller n Delivery.. Belum Try tp Test kt tgn colour ok. Hopefully sesuai ngn Skin sy.. 😊"
"h*****6",5,"Beauty Profile:Oily skin Usage Experience:Best  Best pakai cushion skintific nie... Jadi glowing jerr muka walaupun tak pandai sangat nak makeup... But pakai nie senang jerrr utk nampak cantikkkk"
"a*****9",5,"BARANG SAMPAI DALAM KEADAAN BAIK DAN DIBUNGKUS DENGAN KEMAS"
"p*****i",5,"Packaging:cantikkkk sangat2  Melafazkan perkataan `Alhamdulillah' adalah sebagai pengiktirafan bahawa terlalu banyak nikmat kurniaan Allah kepada kita. Mudah-mudahan kita termasuk dalam golongan orang yang sentiasa mensyukurinya setiap masa dan keadaan."
"familizz",5,"Benefits:OK Beauty Effect:OK Usage Experience:OK  Tq seller brg baik and pos laju  Jom singgah Sho.pee FAMILIZZ  Brg2 RARE AUTHENTIC guys   Thorbaek"
"Unknown",5,"Usage Experience:3 weeks  Saya pakai yg ni glowing muka saya, ramai tegur.. mcm xda pakai apa2.. mrka pikir sy natural beauty😝 tahan sehari2 makeup pakai ni dari yang pink dgn yg rose gold tu. Mgkn muka org lain2."
"m*****a",5,"Benefits:ok Beauty Effect:coverage  Baru nak try harapsuit ngn kulit wajah sy. Selama. Ni tgk schoolmate guna. Pengaruh rakan sekerja."
"86faizal",5,"Tq skintific ..beli murah dri kedai luar ..tq shoppee expresss .lepas ni beli lagi"
"s58up51po2",5,"Texture:wear all day Coverage:coverage  Mmg skintific ni coverage da berapa kali beli best Terbaik Terbaik Terbaik"
"sitiwahab94",5,"alhamdulillah produk sampai tepat pada masa . barang terbaikkkkkkkk"
"m*****a",5,"Simple Skincare is generally well-regarded for its gentle, fragrance-free formulas, making it a good option for sensitive skin. Many users appreciate its affordability and the simplicity of its products. While some find the brand a bit too basic, others value its straightforward approach and lack of irritating ingredients"
"suezah2611_78",5,"Benefits:nice and received well.Thank you"
"m*****e",5,"Sedekah memadamkan dosa sepertimana air memadamkan api. Berilah sekecil-kecil kebaikan dan anggaplah ia sebagai sedekah.Terima kasih"
"f*****4",5,"Beauty Profile:50, Normal Skin User Tips:Just dap.. dap.. Usage Experience:Everyday.. easy to blend  i have been using it since the 1st time it launched.. it suits my skin"
"m*****5",5,"dah cocok jadi beli refill je, senang jimat. bagus kok lumayan lah"
"e*****5",5,"Usage Experience:1 week of using Benefits:lasting Packaging:nice cute  Really love this ! First time using it and i like it so much .. purchase the denim version one coz why not 😂😍.. would be so happy to repeat of buying this ."
"a*****a",5,"Beauty Effect:matte, natural, high coverage Usage Experience:easy to use, transferproof Benefits:long-lasting, sesuai dgn kulit berminyak  BELI SEMUA BEST HEHE"
"n*****a",5,"tq seller.. barang sdh sampai.. semua ok tiada yg rosak.. 🥰"
"y*****9",5,"Blm tryyyy tapi awalnya sampai~ betul2 suka skintific brand ni hehe"
"r*****k",5,"Harap sesuai dgn tone kulit sy. First try foundtion skintif ni . Wlpn lmbt smpai tp xpa aslkn xda pecahh"
"ejafaris11223344",5,"sesuai dgn kulit sy.. than lma,mudah utk di gunakn mmg dh biasa guna matte cushion dr skintific ni tutup sgla parut.."
"a*****y",5,"maaf video dan gambar tiada kaitan sampai dlm keadaan baik dah repeat byk kali suka sangat full coverage yeay tq seller"
"farah_130",5,"Kali pertama repeat. Sblm ni beli yg ori. So sbaik ada yg refill pnya. Bolehlh kita topap balik. Mmg suka pakai yg ni. Brbndng fd .. mudah pn mudah . Love. 🩵"
"zulaisya9182",5,"Bedak ni memang selesa dipakai.....selalu repeat order,tq seller.."
"d*****e",5,"*Masukkan sedikit garam dan sedikit serbuk perasa* dalam Bahasa Inggeris:  *""Add a pinch of salt and a bit of seasoning powder.""*   atau   *""Add some salt and a little seasoning powder.""*"
"a*****h",5,"User Tips:prep your skin  Usage Experience:matte cushion Packaging:02. Ivory  Repeat banyak kalii,best sangat"
"n*****_",5,"Beauty Effect:matte  Terbaik thankyou seller dh banyak kali repeat order"
"h*****7",5,"Usage Experience:easy to blend Beauty Profile:30, medium, normal Beauty Effect:matte medium to full coverage  Dah banyak kali repeat order...sebelum ni terbeli yang cerah sangat macam tak sesuai dengan tone"
"a*****a",5,"Memang repeat tak pernah ada product lain selain ni ngam gila"
"t*****n",5,"Texture matte paling best setakat ni terima kasih banyak seller semoga success selalu"
"n*****i",5,"sorry gambar takde kaitan tapi barang sampai dengan cepat, dalam keadaan yang baik takada apa apa kerosakkan. really recommend"
"j*****6",5,"Pertama kali beli set untuk make up.. sebab sebelum ini pakai set skincare memang bagus."
"axelling",5,"Benefits:Water/Fade-proof Capacity,Lasting Power,Oil-Control Effect Beauty Effect:Matte,Radiant,Natural Beauty Profile:Age,Skin,Tone,Type,Concerns"
"a*****9",5,"Berkali2 dah repeat. Tp selalu beli yg refill je. Tp kali ni harga dengan casing lg murah dr yg refill, dlm rm22 mcm tu, so beli la 2. Kalau jumpa murah, nk beli lg"
"sayanadia__",5,"Packaging:Good Usage Experience:Last long, 12hours User Tips:Memang best for oily skin, combine dgn laura mercier loose powder, makeup tahan more than 12hours"
"a*****6",5,"User Tips:ok Packaging:ok Beauty Effect:mate  Barang diterima dgn selamat. Kualiti sepadan dengan harga. Gudjob seller will repeat to buy here again🫶🏻"
"f*****3",5,"Saya belum buka lagi kotak dan belum try pakai. Harap kualitinya sama la dengan yg beli sebelum ni.  Tq :)"
"l*****1",5,"Packaging:Good Benefits:Good Beauty Effect:good  I have been using this product for the third time and it stays on whole day"
"m*****9",5,"Pricey for just refill but what to do I like to use it."
"anisharnain",5,"Beauty Profile:ivory Benefits:muka you tk only sbb dia matte and you tknk lock dgn loose powder pon okey Beauty Effect:tapi you kena buat double cleans betul” kalau tak esok tu jerawat naik sbb clogged pores🙄"
"hhikaru",5,"Usage Experience:haven't try yet Beauty Profile:suitable for light to medium skin tone Beauty Effect:matte finish  Like like skintipik"
"a*****1",5,"Benefits:belum guna lagi  Beli sebab member kata elok guna produk ni. So.. kita pun beli. Nanti dah guna kita update."
"dona6368",5,"The best ever....love sgtt...cushion yg teda pna d gnti² dh..."
"fiekamohtar",5,"Usage Experience:ringan Benefits:senang blend  Gambar tiada kaitan , full coverage dan sangat flawless"
"n*****h",5,"Banyak kali repeat dah. Sangat puas hati. Thank you."
"haslinda81",5,"dah banyak kali repeat order, sangat helokk dan sesuai untuk pelbagai jenis kulit, terima kasih seller"
"anne8288",5,"Benefits:kalis air User Tips:jangan dab banyak kali Usage Experience:tahan lama.  First time beli refill. Sebab bagus. Jadi repeat. Saya punya bekas yang jeans tu. tq"
"nurhanisqistina11",5,"User Tips:not try yet Benefits:not sure Packaging:very good  Items received with good condition. Got cheapest price during live. tq sellers..."
"w*****a",5,"best cepat sampai. seller post hari sama, esok terus sampai. recommended belum cuba lagi"
"z*****n",5,"Benefits:Bru nak cuba harap okey la dgn muka yg suka minyak niii, dah tak tau nak cube ap haaa"
"norhanis.mohmmad",5,"saja beli nk simpan stock, biasa kalau product lain sy pilih code natural.. beli time live murah, rm23/pc je.."
"i*****o",5,"Good product quality  Good value for money  Fast delivery  Excellent service by seller"
"h*****h",5,"Sangat recomended for oily skin, tak mudah crack if dok dalam aircond sampai malam pon still cantik"
"f*****s",5,"Cushion nie paling the best.. beli time sales dapat murah 👍🏻👍🏻"
"joannayy22",5,"cushion already but few time is very good! Radiance booster hope work it"
"mohamadraziefsalleh",5,"Beauty Effect:coverage effect Benefits:fade proof Beauty Profile:age and skin tone"
"u*****p",5,"User Tips:perlu basahkan muka sikit dengan air supaya masa nam dap2 tu mudah Beauty Effect:matte Usage Experience:senang nak blend..  Thank you seller.."
"m*****8",5,"Benefits:easy to apply, all in one User Tips:mudah dibawa kemana mana. Usage Experience:guna dalam 2bulan.  jika penggunaan kerap.  pos agak lambat, tp okey je. thankyou."
"eeinmirza",5,"Packaging:good Beauty Effect:ok User Tips:ok  Kalini beli refill lagi. Best pakai sbb muka jenis berminyak. So kite belilah lagi."
"lilianchoy",5,"Beauty Effect:matte Beauty Profile:ivory suitable for my skin ton Benefits:can cover my dark spot"
"a*****e",5,"Beauty Effect:good Beauty Profile:good User Tips:good  Good value for money, fast delivery and excellent service by seller and excellent packaging."
"z*****i",5,"User Tips:Senang blend in. Benefits:Waterproof and tak buat muka berminyak Usage Experience:Ok  Sesuai utk kulit oily. Senang nak blend in. Tak buat muka rase berat. Sekali, dua dab dah boleh cover semua flaws."
"r*****a",5,"Beauty Effect:matte Beauty Profile:oily skin Usage Experience:good  2 bulan sekali perlu beli. Wajib sbb kegunaan tiap kali keluar"
"cahayaiza",5,"Yeah brg yg dioder sdh sampai.. packaging 👍🏼 tiada kerosakan..beli time ofer 9/9/25..trus bli 2..tq seller dan spx express"
"z*****a",5,"Usage Experience:ok User Tips:bole Beauty Profile:iyer  Gempak ekk pakaging baru ni. Beli time promo murah ckit slalu mahal betui"
"sejira14",5,"Beauty Effect:Ok Usage Experience:Ok Packaging:Ok  Setelah kali ke 3 beli..bru dpt yg sesuai dngn kulit🥰🥰"
"linda9291",5,"Beauty Profile:combination skin Usage Experience:easy to apply,save time to make up Beauty Effect:good coverage to skin  Repeat order because it good💯"
"anniegsl",5,"Beauty Effect:natural Usage Experience:good Benefits:long lasting  I already bought this product many times, recommended.."
"i*****3",5,"User Tips:Use once a day only after shower. Not to waste. Benefits:Oil control effect Usage Experience:Easy to use. Span should sell for spare also.. Too thin."
"m*****a",5,"Beauty Effect:I beli Yang matte for oily skin very nice Benefits:it is waterproof Dan tahan lama"
"r*****a",5,"bagus dh bnyk kali repeat sesuai utk oily skin packaging bagus semua ok"
"lindanuar90",5,"Packaging:Okay Beauty Profile:Sesuai dgn tona kulit sy Beauty Effect:Matte cushion  Lurve Sgt dgn cushion ni, senang nk apply, xpyh guna fd lagi dh... Ni pon dh bgus, full coverage gituuu ❤️❤️"
"a*****1",5,"Produk bagus, berbaloi. Sangat recommended. Kualiti bagus"
"awatifhilma",5,"Packaging:perfect  received in good condition , not try yet . packaging cantik !! beli dalam live dapat harga murah ."
"y*****n",5,"Benefits:Long lasting effect! Beauty Profile:Covers imperfections! Packaging:Nice & secured"
"t*****8",5,"very good foundation  Love it and wroth to buy it"
"nasuha_22",5,"bought the full thing before so i know the product works wonders. But this dented box.....that's the only issue, item is unaffected though"
"asnizamhamat",5,"Beauty Profile:ok Beauty Effect:ok Benefits:ok  Good seller with good product. Fast shipping and very friendly seller. I will repeat again 😍"
"anilah5500",5,"Good product and good value for money . Fast delivery dan good packaging. Will repeat order."
"m*****n",5,"Buying things online is really cheaper than in the store, even if the items are the same. TQ"
"fiqajiyong94",5,"Sory photo not related! Btw the product was good! Receive in good condition. Im excited to use.xoxo"
"m*****h",5,"Produk ok cuma x sesuai dgn skin colour sis...biasa pakai ""natural beige"" brand lain..Tanya host dan host suggest ambil code 02ivory..sbb nti oxidized katanya..tp ternyata bila sis pakai dah mcm SHAH RUKH KHAN😭aduuu..Nk cari buyer lah 🥹🥹🥹 membazir x pakai.."
"hawajaini",5,"Your quota is now refreshed. Check usage & buy add-on passes via Maxis app for self-pay or request for assistance from your company's PIC."
"nurnisabatrisyia",5,"Usage Experience:matte & light weight!  Finally ada juga code ni yang refill. Before this yang refill semua fair punya tone🥲"
"w*****6",5,"Beauty Effect:bagus mate finishing,full coverage,beli refill lagi jimat banyak nanti saya repeat lgi  bagus mate finishing,full coveraga,beli refill lagi jimat banyak nanti saya repeat lgi"
"ssyafiqahhh",5,"Beauty Effect:matte and full coverage  untuk oily skin sangatlaa sesuai ye"
"k*****y",5,"omg you guyss!! try to pakai full face base makeup of skintific like the concealer, cushion, loose powder and setting spray!! memang best dooh"
"f*****2",5,"Beauty Effect:ok Benefits:ok Beauty Profile:ok  Dah terima dengan selamat Terima kasih seller Maaf sebab gambar and video langsong tiada kaitan"
"thk160322",5,"User Tips:👍 Beauty Profile:👍 Beauty Effect:👍  Tq seller for fast delivery and good packaging 👍👍👍👍👍"
"a*****y",5,"Bought the denim cushion previously and repeat order the same refill."
"norhana29",5,"Beauty Effect:Matte finish Beauty Profile:Skin flow less Benefits:Oil control  Dah banyak kali guna ini. Kulit cantik, tidak berminyak dan menutup cela."
"d*****y",5,"Forth time using this skintific matte cushion foundation its fully coverage love ittt"
"i*****i",5,"I beli benda ne sepuluh belas kali dah and will repeat lagi dan lagi. Nak lawa beli kat kedai ne lebih jimat haha"
"Unknown",5,"Packaging:packaging secure walaupon courier shopee peram lama Beauty Profile:saya oily skin, coverage biaser jek Usage Experience:senang nak apply tapi saya pakai xfull coverage pun. Saya muka sdg breakout."
"n*****n",5,"Benefits:good Beauty Effect:good  best cushion ni, dah repeat 3kaliiii semua kena beli. senang nak makeup. finishing pon niice je."
"i*****n",5,"the best cushion foundation ever trust me ive tried sooo many cushion foundation before and this one is the best for combi or oily skin really worth the hype"
"m*****_",5,"Okay. Beli utk buat stock je sebab murah. Biasa beli kat drugstore ni baru try beli kat shopee"
"milkteacrystal",5,"Fast delivery but packaging wise can improve"
"k*****y",5,"I used to buy the velvet cushion but this time I bought the jeans variation.."
"r*****4",5,"User Tips:lepas apply sapu loose powder nt dia lg shine"
"c*****s",5,"saya bagi seratus bintang! beli semalam, esoknya dapat 😭😭😭😍😍 sehari je tunggu suka sangat"
"ct.srhhh",5,"Benefits:ok Beauty Profile:ok User Tips:ok  sory gamba n video takde kaitan tapi ok je barang nye sampai dalam keadaan yang baik"
"nskinah66",5,"Benefits:waterproof Packaging:cantik  Alhamdulillah barang sampai seperti dalam gambar dan dapat harga murah time shopee sale 6.6"
"sayaarechique",5,"So in love with this two item… will repeat thanks seller for the fastest sservice n delivery👍🏻"
"suhaimi_abdulhamid",5,"Beauty Profile:suaitble User Tips:very nice"
"l*****o",5,"Bagus Pos biasa je Xlaju sgt Tp selalu repeat sini sbb senang And ori"
"dddhdbs770",5,"Beauty Profile:skin tone Beauty Effect:natural  second time beli dgn seller nie…thanx n parcel smp dgn selamat"
"s*****a",5,"Good bagoous.. Booleeh laa. TerbAiik. Packaggiinng okaay.."
"e*****9",5,"Terjebak pakai jenama ni 😅 1st try mmg bess..1 bekas tu boleh bertahan sebulan dengan hari2 pemakaian.nampaknya tpaksa la beli sebulan skali ni 😅😂"
"x*****x",5,"Produk bagus berkualiti, penghantaran dan pembungkusan pun laju dan baik. Maaf video dan gambar tiada kena mengena sama sekali. Mantapp 👍🏻👍🏻"
"n*****a",5,"Beauty Profile:age, skin tone User Tips:for lasting effect wear with face mist Packaging:ok  Love it. Match with my skin"
"sytyzsuffyan",5,"Cushion yang jean version ni sangat cantekkk packaging dia tak menyesal beli"
"storepanther",5,"Benefits:Long lasting Beauty Effect:Coverage effect  Dah banyak kali repeat refill skintific ni. Sesuai ngan muka eventho muka jenis berminyak tp sesuai pakai yg biru ni sbb bila dah pecah minyak kt muka tu lagi cantik die blend together"
"_*****f",5,"Benefits:waterproof Beauty Effect:matte  Barang dah sampai.. alhamdulillah code yang betul saya terima.belum Cuba okay tak dengan skin tone .. before ni pakai code petal..saja try code almond ni ,okay ke tak ..pape pun thank seller saya beli dengan sekian harga"
"ainbasri._",5,"Beauty Profile:tan skin Benefits:long lasting Beauty Effect:matte  suke sangat, kalau makeup dari pagi sampai malam pon still on point je makeup tu"
"t*****1",5,"Bought many times. This matte version is my favvv so far, the best 👍🏻"
"m*****3",5,"Packaging:ntahlah  Salah pilih shade.Tertekan beige,sepatunya code 03 .Gelap dekat muka.."
"f*****1",5,"User Tips:good Packaging:good Beauty Profile:good  Good quality good product good service thank you seller"
"f*****n",5,"Benefits:oil control Usage Experience:matte Beauty Profile:oily  Sumpah comel gila"
"h*****8",5,"Usage Experience:3rd time. Love the finishing even though very challenging to avoid capuk as this is fully coverage"
"w*****.",5,"Full coverage…lightweight bila pakai…tak terasa tebal..beli refill jimat tau…murah"
"faezahkobah",5,"Best guna.. Makeup tahan lama.. Banyak kali dah repeat order.."
"husna.najar",5,"Usage Experience:kalau pakai hari hari, 1 cushion tahan 1/2 bulan, dah pakai sejak tahun lepas. Beauty Profile:23, oily skin, actually warna kulit sawo matang tapi kadang macam kuning langsat, kadang pakai 03 okay, 03A pun okay but 03 more to kulit yang light, 03A more to kulit warm. Beauty Effect:finishing matte, sesuai kulit berminyak, full coverage, boleh tutup dark spot, pigmentation, acne scar."
"s*****r",5,"Best gila pakai takpayah pakai bedak tak transfer pun recommended weh lama dah nak beli sangat worth it"
"n*****a",5,"best cushion ni tq seller boleh repeat order lagi lepas ni.."
"wendywei888",5,"It offers moderate coverage, a natural finish, and brightens the complexion while controlling oil."
"s*****r",5,"Beauty Effect:covered my pimples Beauty Profile:follow my skin colour"
"princess_shasha",5,"Sorry for not related photo and video. Received item in a good condition. Delivery only took 1 day wow thanks seller 👍👍👍👍👍"
"m*****r",5,"Received in good condition , good quality product with reasonable price"
"b*****d",5,"Small and cute as a charm. Functional as cushion foundation. Love it"
"h*****n",5,"Fast delivery! Items received in good condition. Worth the money and overall very satisfied with the purchase. Will definitely buy again!"
"m*****6",5,"Packaging:excellent Benefits:long lasting Beauty Profile:30  full coverage..repeated order.."
"d*****y",5,"Packaging:mantap Beauty Effect:matte finishing .terus jd cantikk bila pakai 🤣..love dia punya coverage..x kering kulit xberminyak..tahan lasakkk kalis air tp mudah cuci 👍"
"y*****r",5,"Beauty Effect:matte Benefits:long lasting  Done repeat kali ke-2. Kalau repeat tu paham paham je la ye 🫡"
"f*****7",5,"dh bnyk kali repeat mmg terbaik cepat murah & packaging pon bagus tq seller"
"q*****1",5,"Usage Experience:mudah nak ratakan Beauty Effect:gebus  Cantik perfect jimat masa untuk bersiap tahan lama n tak bercapuk"
"7nggu87drq",5,"Benefits:lasting and nice full cover. Packaging:good packaging and fast delivery Beauty Effect:Natural"
"h*****4",5,"Kali ke 3 beli. Memang xkan menyesal dan susah la sikit nak get vlback to other brands"
"p*****l",5,"Usage Experience:repeat Packaging:biasa saja User Tips:sesuai utk oily skin. Tahan wlupun mandi air masin"
"l*****n",5,"Packaging:ok no damaged  harap shade sesuai dgn kulit before ni guna beige tapi mcm gelap sikit"
"e*****r",5,"Beauty Profile:ok Benefits:nice User Tips:love  Semua ok..sbb lebih senang n mudah..x perlu masa y lama utk makeup..lepas tue lebih mate utk y jenis kuat berpeloh"
"j5b0e19or4",5,"Mantap..terbaik..sesuai dengan kulit saya dah berulang kali beli ni.."
"o*****0",5,"Good quality, rebuy many times ady, fast delivery also, good seller"
"s*****a",5,"thank you barang dah terima dalam keadaan baik maaf gambar dan video tiada kaitan"
"d*****a",5,"User Tips:just bland well on your skin you can get the glowing effect Benefits:waterproof Beauty Profile:match with light to medium skin tone  Next time i will repeat again🤍🤍🤍"
"theresa1881",5,"Oder hr Jumaat smpai Sabtu di Kuching Sarawak..memang selalu oder kedai ni sgt2 laju kurier dia mantap.so 5 star utk seller and kurier👍"
"n*****1",5,"Warna sesuai dgn tone kulit sy..hrga murah time live..cpt smpai...corak pd bekas bedak cantik...nnt sy beli lg"
"ivygoh172",5,"包装良好 快递速度也很快 等不会久就收到了  双11有优惠买的 比实体店便宜很多 但是还没开出来用 不知道好不好 外面包装看起来是ok"
"lgdoip6k19",5,"Usage Experience:mudah untuk blend dan tidak bercampuk Packaging:cantik  Penghantaran cepat dan pantas"
"i*****a",5,"Beauty Profile:Saya suka produk kerana produk kena dengan citarasa. Jadi korang yang baca ni kena beli juga ok!! mak lurveeee"
"k*****9",5,"I love the texture of this cushion  I have repeat so many times  I"
"a*****e",5,"Benefits:waterproof, oil control for 12 hours Beauty Profile:all skin type, especially oily skin Beauty Effect:matte finish, and after a few hours looks like skin like finish but better  Skintific matte cushion never messed up, please buy it. Worth every penny and suitable for daily wear"
"xiiaowen1218",5,"Beauty Profile:nic Benefits:nice Usage Experience:nice"
"a*****t",5,"Usage Experience:ok User Tips:ok Packaging:pretty  first time use this brand hopefully i can makeup to make me confidence"
"tyraaaae",5,"User Tips:best Beauty Effect:good Usage Experience:lama  Sesuai untuk oily skin"
"r*****.",5,"Beauty Profile:all type skin Benefits:waterproof User Tips:easy  Thanks, cheap price, good quality. Easy to use! Recommeded and trusted."
"f*****5",5,"Best...nanti repeat balik..sesuai ngn warna kulit PETAL03.."
"n*****h",5,"Benefits:Lasting Power Beauty Effect:Matte, full coverage  1000/10 very good, easy to apply"
"a*****a",5,"Beauty Profile:oily skin Benefits:matte finish  First time nak try cushion skintific. Bila try finishing dia matte untuk saya yg kulit berminyak. So very recommend for those who have oily skin too"
"_*****s",5,"this cushion is life saver… dah banyak kali dah beli yang refill ni"
"c*****4",5,"Benefits:Can persist half a day Usage Experience:Easy to use User Tips:must use tgt w moisturisers"
"ggjxnjtasn",5,"Beauty Effect:very natural User Tips:dont use too much  Very natural on face, for dry skin make sure do moisturizing before makeup"
"e*****m",5,"Beauty Effect:matte Packaging:very nice Beauty Profile:true to skin  Memang dah lama pakai ni.. memang cantik bekas jeans ni.. saya suka 🥰"
"h*****h",5,"Good coverage and suit my skin love it my 3rd time purchasing for the refill"
"norsukila",5,"Usage Experience:good Packaging:good Beauty Profile:ivory  Berpuas hati🥰"
"stemphanielai",5,"This is very fast. I ordered it yesterday and it will arrive todaY. It‘s good to have more discounts."
"masitahyatim",5,"Packaging:nice pakaging User Tips:I bought for my daughter, she said, she like this product & will buy again Beauty Effect:matte, & full coverage"
"abtarinajumaana",5,"Texture:barang dah smpai dah Coverage:baik"
"m*****m",5,"nice product but can be hard to blend sometimes or maybe i’m not using it right."
"i*****d",5,"Beli yang refill sangat2 sesuai untuk oily skin. Dapat sekali dengan span"
"s*****l",5,"sory picture dan video tiada kaitan. brg terima dalam keadaan baik dan berfungsi dengan elok thank you saller"
"a*****_",5,"Benefits:oil control Usage Experience:blending Beauty Effect:matte  Tq seller brg sampai mcm biasa xperlu review brg ni sbb thu mmg elok even dr china"
"jufarinajamri",5,"Beauty Profile:good Usage Experience:bagus User Tips:matte  memang best, berbaloi beli. postage pun laju. terima kasih seller n currier. maaf gambar tiada kaitan"
"l*****7",5,"Resepi Kuey Teow Kung Fu, sedap dan mudah dimasak cuma memerlukan bahan-bahan yang banyak dalam penyediaan  kuahnya. Apa yang istimewa denga kuey teow kung fu ini adalah kuey teow nya digoreng terlebih dahulu bersama telur"
"azura7708",5,"Sangat berpuas hati dgn brg yg sampai. Recomen kt member2 ,mmg terbaik."
"nurlyanaanira",5,"My first skintific! Love sangat sbb sesuai 😍"
"c*****0",5,"Good product quality... Good value for money... Excellent service by seller... Fast delivery..."
"ninanazirin",5,"Beauty Profile:suit with my skin Benefits:lasting power Beauty Effect:matte finishing"
"t*****a",5,"Received items in good condition well packed and fast delivery"
"n*****2",5,"Sumpah best tahan lama foundation ni, menyesal beli satu nanti nk repeat order"
"waiyee703",5,"Usage Experience:Ease of application  The price is cheap during live sales..."
"gohmolly",5,"Beauty Effect:coverage User Tips:good Usage Experience:easy to apply"
"j*****4",5,"质量非常好,与卖家描述的完全一致,真的很喜欢,完全超出期望值,发货速度非常快,包装非常仔细、严实。物流公司服务态度很好,运送速度很快,很满意的一次购物!质量很好,希望更多的朋友信赖。"
"adibnaufal",5,"belum bukak lg beli untuk buat stok.dah kali keberapa beli cushion ni.best sgt guna full coverage"
"esner",5,"So far, its fit my skin well and value for money."
"hezira",5,"Usage Experience:ringan dan full coverage.  Casing cantik sgtttt"
"l*****z",5,"Dah banyak Kali repeat refill skintific ni sbb mmg sesuai dgn muka thank you seller"
"j*****7",5,"Thank you seller. Product very good and nice. Received the parcel in excellent condition."
"lizamaju1001",5,"Usage Experience:ok Packaging:ok User Tips:ok  Tq seller brg baik and pos laju  Jom singgah Sho.pee BBWUSA  Brg2 RARE AUTHENTIC guys   Thorbaek"
"a*****4",5,"perhantaran pantas memang lurve finishing dia tak crack srs berbaloi cushion ni 😚😚"
"tasha_1805",5,"Okey and nampak glowing di muka saya 👍🏻"
"a*****u",5,"User Tips:dab Beauty Profile:suitable all skin type Packaging:denim  Lawa giler la packaging denim ni. And dah repeat banuak kali"
"z*****6",5,"Beauty Effect:matte Usage Experience:8jam tanpa kilap  obsessed dengan cushion ni so kalau ada voucher terus grab buat stok"
"a*****i",5,"Usage Experience:long lasting, matte Benefits:waterproof, oil control Beauty Profile:40, kulit kuning langsat,  Sesuai utk kulit saya. Beli masa live dpt murah. Second time beli. Sy try code vanilla kali ni, sblm ni beli ivory. Recommended."
