product,author,stars,sentiment,tags,free_text,clean_text,processed_text,tokens_lemma
moisturizer,t*****e,5,positive,{},The best moisturiser i have ever used to date. Thank you for the fast delivery too muah,the best moisturiser i have ever used to date thank you for the too muah,best moisturiser ever date muah,"['best', 'moisturiser', 'ever', 'date', 'muah']"
moisturizer,h*****4,5,positive,{},"Moisture face before make up, good quality,  worth the price",moisture face before make up good quality worth the price,moisture face make good quality worth,"['moisture', 'face', 'make', 'good', 'quality', 'worth']"
moisturizer,jovena98,5,positive,"{'Absorption': 'fast and not so sticky', 'Skin Suitability': 'all skin types'}",Was unsure if this would suit my skin type but it absorbed really quickly without any oily or sticky feeling and there is no added fragrance,was unsure if this would suit my skin type but it absorbed really quickly without any oily or sticky feeling and there is no added fragrance,unsure suit skin type absorbed quickly without oily sticky feeling added fragrance,"['unsure', 'suit', 'skin', 'type', 'absorbed', 'quickly', 'without', 'oily', 'sticky', 'feeling', 'added', 'fragrance']"
moisturizer,shidah2dot,5,positive,"{'Skin Suitability': 'good to my skin - dry to normal type', 'Absorption': 'good absorption, leave my skin smooth & hydrate'}","to my skin - dry to normal type Absorption:good absorption, leave my skin smooth & hydrate",to my skin dry to normal type absorption good absorption leave my skin smooth hydrate,skin dry normal type absorption good absorption leave skin smooth hydrate,"['skin', 'dry', 'normal', 'type', 'absorption', 'good', 'absorption', 'leave', 'skin', 'smooth', 'hydrate']"
moisturizer,nursyasya.asr,5,positive,"{'Skin Suitability': 'dry sensitive', 'Absorption': 'fast absorb non sticky'}",I lovee skintific products! It help me improve my skin barrier 😭 Now i bergilir pakai retinol time malam my skin never been better!! Berbaloi guys please buy it,i lovee skintific products it help me improve my skin barrier now i bergilir pakai retinol time malam my skin never been better berbaloi guys please buy it,lovee product help improve skin barrier bergilir pakai retinol malam skin never better berbaloi guy please,"['lovee', 'product', 'help', 'improve', 'skin', 'barrier', 'bergilir', 'pakai', 'retinol', 'malam', 'skin', 'never', 'better', 'berbaloi', 'guy', 'please']"
moisturizer,e*****g,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'ok'}","Always use the small one, this time buy the bigger one for better value..",always use the small one this time buy the bigger one for better value,always small bigger better value,"['always', 'small', 'bigger', 'better', 'value']"
moisturizer,nadzirahm,5,positive,{},"Thank you so much seller, item received in good condition. Good seller 👍🏻",thank you so much seller in good condition good seller,good condition good,"['good', 'condition', 'good']"
moisturizer,a*****n,5,positive,{'Skin Suitability': 'sensitive skin'},I pakai this moisturiser sbb this is the one yg boleh calm kan my sensitive skin  i ada oily but at same time i ada sensitive area like bwah mata and area hidung. My skin mmng makin elok and ntuk sesiapa yg ade masalh skin barier u all can try this one,i pakai this moisturiser sbb this is the one yg boleh calm kan my sensitive skin i ada oily but at same time i ada sensitive area like bwah mata and area hidung my skin mmng makin elok and ntuk sesiapa yg ade masalh skin barier u all can try this one,pakai moisturiser sbb boleh calm kan sensitive skin ada oily ada sensitive area like bwah mata area hidung skin mmng makin elok ntuk sesiapa ade masalh skin barier try,"['pakai', 'moisturiser', 'sbb', 'boleh', 'calm', 'kan', 'sensitive', 'skin', 'ada', 'oily', 'ada', 'sensitive', 'area', 'like', 'bwah', 'mata', 'area', 'hidung', 'skin', 'mmng', 'makin', 'elok', 'ntuk', 'sesiapa', 'ade', 'masalh', 'skin', 'barier', 'try']"
moisturizer,a*****1,5,positive,"{'Absorption': 'good', 'Skin suitability': 'good'}",Well packed and received in the good condition.. highly recommended…,and received in the good condition highly recommended,good condition highly recommended,"['good', 'condition', 'highly', 'recommended']"
moisturizer,s*****4,5,positive,{},reveice in good condition and fast delievery buy next time again,reveice in good condition and fast delievery buy next time again,reveice good condition fast delievery next,"['reveice', 'good', 'condition', 'fast', 'delievery', 'next']"
moisturizer,q*****a,5,positive,"{'Absorption': 'fast absorb', 'Skin Suitability': 'sensitive & acne prone skin'}",Received item in a good condition 👍   Fast ship out & delivery 👍   I've been using this moisturizer for 3 years.. my skin is getting much better now.  Love this ceramide moisturizer 💞,received item in a good condition fast ship out delivery i ve been using this moisturizer for years my skin is getting much better now love this ceramide moisturizer,good condition fast ship moisturizer year skin getting better love ceramide moisturizer,"['good', 'condition', 'fast', 'ship', 'moisturizer', 'year', 'skin', 'getting', 'better', 'love', 'ceramide', 'moisturizer']"
moisturizer,c*****9,5,positive,{'Skin suitability': 'my sensitive and acne skin suited the moisturizer well.'},moisturizer absorbed quickly and leave my skin light. Skin suitability:my sensitive and acne skin suited the moisturizer well.,moisturizer absorbed quickly and leave my skin light skin suitability my sensitive and acne skin suited the moisturizer well,moisturizer absorbed quickly leave skin light skin suitability sensitive acne skin suited moisturizer well,"['moisturizer', 'absorbed', 'quickly', 'leave', 'skin', 'light', 'skin', 'suitability', 'sensitive', 'acne', 'skin', 'suited', 'moisturizer', 'well']"
moisturizer,nadzirahm,5,positive,{},Fast delivery. Thank you so much seller. Item received in good condition will repeat order soon 👍🏻,thank you so much seller in good condition will repeat order soon,good condition repeat soon,"['good', 'condition', 'repeat', 'soon']"
moisturizer,n*****1,5,positive,"{'Absorption': 'fast', 'Skin Suitability': 'acne, sensitive, combi  bought to restock hihi'}",bought to restock hihi,bought to restock hihi,restock hihi,"['restock', 'hihi']"
moisturizer,c*****0,5,positive,"{'Skin Suitability': 'ok', 'Absorption': 'good'}",The product is really good for skin protection and is very durable for your face love the texture buy here,the product is really good for skin protection and is very durable for your face love the texture buy here,good skin protection durable face love texture,"['good', 'skin', 'protection', 'durable', 'face', 'love', 'texture']"
moisturizer,missaida91,5,positive,"{'Skin Suitability': 'dry to normal', 'Absorption': 'great'}",Moisture lock absorb into skin buy for 2 boxes much cheaper than a box..,moisture lock absorb into skin buy for boxes much cheaper than a box,moisture lock absorb skin box cheaper box,"['moisture', 'lock', 'absorb', 'skin', 'box', 'cheaper', 'box']"
moisturizer,a*****y,5,positive,{'Absorption': 'go\u2006o\u2006d  suitable for dry skin very nice product not expensive 非常好用👍'},suitable for dry skin very nice product not expensive 非常好用👍,suitable for dry skin very nice product not expensive,suitable dry skin nice expensive,"['suitable', 'dry', 'skin', 'nice', 'expensive']"
moisturizer,honeylpl,5,positive,{},Light textures suits combination skin…skin becomes smoother,light textures suits combination skin skin becomes smoother,light texture suit combination skin skin becomes smoother,"['light', 'texture', 'suit', 'combination', 'skin', 'skin', 'becomes', 'smoother']"
moisturizer,mia_ameera,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'gentle enough'}",Read so many good reviews. Looking fwd to positive effects,read so many good reviews looking fwd to positive effects,read many good review looking fwd positive effect,"['read', 'many', 'good', 'review', 'looking', 'fwd', 'positive', 'effect']"
moisturizer,n*****d,5,positive,{'Absorption': 'good'},"Thanks for the free gift, repeated order for many times, love skintific ❤️",thanks for the free gift repeated order for many times love skintific,thanks free gift repeated many time love,"['thanks', 'free', 'gift', 'repeated', 'many', 'time', 'love']"
moisturizer,e*****n,5,positive,"{'Absorption': 'very fast absorption', 'Skin Suitability': 'normal to oily'}",fast absorption Skin Suitability:normal to oily,fast absorption skin suitability normal to oily,fast absorption skin suitability normal oily,"['fast', 'absorption', 'skin', 'suitability', 'normal', 'oily']"
moisturizer,p*****5,5,positive,{},Fast delivery . Good packing. Good product quality. Seller also very nice service,good packing good product quality seller also very nice service,good packing good quality nice service,"['good', 'packing', 'good', 'quality', 'nice', 'service']"
moisturizer,o*****y,5,positive,{},"Repeatedly ordering this moisturizer! Super good on my skin, very moisturizing and lightweight. Fast delivery and great price. Thank you so much👍🏻",repeatedly ordering this moisturizer super good on my skin very moisturizing and lightweight and great price thank you so much,repeatedly ordering moisturizer super good skin moisturizing lightweight great,"['repeatedly', 'ordering', 'moisturizer', 'super', 'good', 'skin', 'moisturizing', 'lightweight', 'great']"
moisturizer,s*****e,5,positive,{},"Fast delivery 📦 🚚 I had use the small size of it bfr, its makes my skin more moisture !",i had use the small size of it bfr its makes my skin more moisture,small size bfr make skin moisture,"['small', 'size', 'bfr', 'make', 'skin', 'moisture']"
moisturizer,mochigirl_linart,5,positive,{},"Thank you very much, the item is safely received and all good ❤️😍😘 first time bought this 100g hopefully it's the same as the 30g",thank you very much the item is and all good first time bought this g hopefully it s the same as the g,good hopefully,"['good', 'hopefully']"
moisturizer,z*****7,5,positive,{},"Fast delivery, received very quickly, the goods are in perfect condition",received very quickly the goods are in perfect condition,quickly good perfect condition,"['quickly', 'good', 'perfect', 'condition']"
moisturizer,adrianchanyongqian,5,positive,{},"received safely, thanks seller, will consider to purchase again. great deal.",received safely thanks seller will consider to purchase again great deal,safely thanks consider great deal,"['safely', 'thanks', 'consider', 'great', 'deal']"
moisturizer,g*****8,5,positive,{},Good product quality Genuine product  Will buy soon again Thank you very much,good product quality genuine product will buy soon again thank you very much,good quality genuine soon,"['good', 'quality', 'genuine', 'soon']"
moisturizer,s*****e,5,positive,"{'Skin Suitability': 'dry and sensitive skin', 'Absorption': 'a bit sticky'}",Items received in good conditions  Long expired date 👍🏻,items received in good conditions long expired date,item good condition long expired date,"['item', 'good', 'condition', 'long', 'expired', 'date']"
moisturizer,l*****g,5,positive,{},Received in good condition because the packaging is super nice👍🏻,received in good condition because the packaging is super nice,good condition super nice,"['good', 'condition', 'super', 'nice']"
moisturizer,tsy_yst,5,positive,"{'Good Absorption': 'good  1st try for this seller,use b4 this product ,hope is the same'}","1st try for this seller,use b4 this product ,hope is the same I using. Expired date until end of the year 2027.",st try for this seller use b this product hope is the same i using expired date until end of the year,try hope expired date end year,"['try', 'hope', 'expired', 'date', 'end', 'year']"
moisturizer,k*****2,5,positive,"{'Texture': 'the texture is lightweight and comfortable to use', 'Skin Type': 'it effective'}",texture is lightweight and comfortable to use Skin Type:it effective,texture is lightweight and comfortable to use skin type it effective,texture lightweight comfortable skin type effective,"['texture', 'lightweight', 'comfortable', 'skin', 'type', 'effective']"
moisturizer,bitcheu_,5,positive,{},Quick delivery. Repeated order. Tq,repeated order tq,repeated,['repeated']
moisturizer,l*****a,5,positive,{},"This is second purchase, my skin is normal-skin type and it suits me well. Was intended to capture the Exp date (20/12/2027) but was not visible from the video.",this is second purchase my skin is normal skin type and it suits me well was intended to capture the exp date but was not visible from the video,skin normal skin type suit well intended capture exp date visible video,"['skin', 'normal', 'skin', 'type', 'suit', 'well', 'intended', 'capture', 'exp', 'date', 'visible', 'video']"
moisturizer,sy39829,5,positive,{},"Well received the goods, thanks seller for the free gift and thanks shopee",the goods thanks seller for the free gift and thanks shopee,good thanks free gift thanks,"['good', 'thanks', 'free', 'gift', 'thanks']"
moisturizer,y*****o,5,positive,"{'Skin Suitability': 'i think suitable for majority skin type', 'Absorption': 'good'}","I am oil skin, love this moisturiser so much! Many times purchase it…",i am oil skin love this moisturiser so much many times purchase it,oil skin love moisturiser many time,"['oil', 'skin', 'love', 'moisturiser', 'many', 'time']"
moisturizer,t*****5,5,positive,{},Received in good condition and fast delivery thank you seller.,received in good condition and,good condition,"['good', 'condition']"
moisturizer,tambie69,5,positive,{'Skin Suitability': 'good packing...sure to repeat order. tq seller'},packing...sure to repeat order. tq seller,packing sure to repeat order,packing sure repeat,"['packing', 'sure', 'repeat']"
moisturizer,w*****8,5,positive,{},Received the items in good condition  Fast delivery. Good Product quality,received the items in good condition good product quality,item good condition good quality,"['item', 'good', 'condition', 'good', 'quality']"
moisturizer,yiling_10,5,positive,{},"Fast delivery, received in good condition!😆",received in good condition,good condition,"['good', 'condition']"
moisturizer,p*****3,5,positive,"{'Absorption': 'good absob', 'Skin Suitability': 'all types can be used'}",Buy many times and expired in 2027👍🏻,buy many times and expired in,many time expired,"['many', 'time', 'expired']"
moisturizer,o*****e,5,positive,{},Parcel received in good condition and worth it to buy during shopee event,parcel received in good condition and worth it to buy during shopee event,good condition worth event,"['good', 'condition', 'worth', 'event']"
moisturizer,n*****g,5,positive,{},"First try on skintific skincare products, absorbed quickly on the skin, like it",first try on skintific skincare products absorbed quickly on the skin like it,try skincare product absorbed quickly skin like,"['try', 'skincare', 'product', 'absorbed', 'quickly', 'skin', 'like']"
moisturizer,queen.0510,5,positive,{},Fast delivery. Good value of price. Good quality of product.,good value of price good quality of product,good value good quality,"['good', 'value', 'good', 'quality']"
moisturizer,j*****4,5,positive,{},Seller packing in good well condition  Received in very good packing  No damage  Very affordable to have it,seller packing in good well condition received in very good packing no damage very affordable to have it,packing good well condition good packing damage affordable,"['packing', 'good', 'well', 'condition', 'good', 'packing', 'damage', 'affordable']"
moisturizer,s*****5,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good'}",Thank you seller for your fast delivery service! Look the product! Will buy again in future for sure!,for your service look the product will buy again in future for sure,service look future sure,"['service', 'look', 'future', 'sure']"
moisturizer,m*****o,5,positive,{},"Received in good condition, haven’t try it yet. Will update then.",received in good condition haven t try it yet will update then,good condition try yet update,"['good', 'condition', 'try', 'yet', 'update']"
moisturizer,a*****h,5,positive,"{'Skin Suitability': 'all skin type', 'Absorption': 'good'}","Keep your skin hydrated, barrier protected",keep your skin hydrated barrier protected,keep skin hydrated barrier protected,"['keep', 'skin', 'hydrated', 'barrier', 'protected']"
moisturizer,ayyub_aj,5,positive,{},This is legit product . Very fast delivery and also do damage . Im happy with this,this is legit product very and also do damage im happy with this,legit damage happy,"['legit', 'damage', 'happy']"
moisturizer,s*****n,5,positive,{},11 11 order these. Fast delivery. Not yet try. Recommended by friend.,order these not yet try recommended by friend,yet try recommended friend,"['yet', 'try', 'recommended', 'friend']"
moisturizer,napisahnasir,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good  good for skin barrier. have repeat many time. beli online jimat. thankyou seller'}",good for skin barrier. have repeat many time. beli online jimat. thankyou seller,good for skin barrier have repeat many time beli online jimat thankyou seller,good skin barrier repeat many beli online jimat thankyou,"['good', 'skin', 'barrier', 'repeat', 'many', 'beli', 'online', 'jimat', 'thankyou']"
moisturizer,j*****g,5,positive,{},"Received in good condition, fast delivery and cheap Will repurchase",received in good condition and cheap will repurchase,good condition cheap repurchase,"['good', 'condition', 'cheap', 'repurchase']"
moisturizer,f*****o,5,positive,{},it’s a great lightweight moisturiser that’s great for both dry and oily skin types and it feels very soothing too,it s a great lightweight moisturiser that s great for both dry and oily skin types and it feels very soothing too,great lightweight moisturiser great dry oily skin type feel soothing,"['great', 'lightweight', 'moisturiser', 'great', 'dry', 'oily', 'skin', 'type', 'feel', 'soothing']"
moisturizer,p*****k,5,positive,{},"🌟🌟🌟🌟🌟 Excellent purchase! Item arrived quickly, well-packed, and exactly as described. Quality is superb and works perfectly. Seller is very responsive and friendly. Highly recommended! Will definitely order again. 💯👍 Sorry for the not-related image.",excellent purchase item arrived quickly well packed and exactly as described quality is superb and works perfectly seller is very responsive and friendly highly recommended will definitely order again sorry for the not related image,excellent arrived quickly well packed exactly described quality superb work perfectly responsive friendly highly recommended definitely sorry related image,"['excellent', 'arrived', 'quickly', 'well', 'packed', 'exactly', 'described', 'quality', 'superb', 'work', 'perfectly', 'responsive', 'friendly', 'highly', 'recommended', 'definitely', 'sorry', 'related', 'image']"
moisturizer,m*****a,5,positive,"{'Skin Suitability': 'combination skin', 'Absorption': 'easy'}",Tq seller I am regular user of this product.,i am regular user of this product,regular user,"['regular', 'user']"
moisturizer,z*****z,5,positive,{},Good and fast shipping  Hope you sell plenty  Thank you very much,good and fast shipping hope you sell plenty thank you very much,good fast shipping hope sell plenty,"['good', 'fast', 'shipping', 'hope', 'sell', 'plenty']"
moisturizer,c*****6,5,positive,{},Texture tak heavy n senang absorb dalam kulit.. Just nice.,texture tak heavy n senang absorb dalam kulit just nice,texture tak heavy senang absorb dalam kulit nice,"['texture', 'tak', 'heavy', 'senang', 'absorb', 'dalam', 'kulit', 'nice']"
moisturizer,p*****k,5,positive,{},"I’m really happy with my order! The quality is excellent, packaging was secure, and shipping was quick. Seller was also very responsive. Thank you! 🥰 Sorry for the unrelated photo!",i m really happy with my order the quality is excellent packaging was secure and shipping was quick seller was also very responsive thank you sorry for the unrelated photo,happy quality excellent secure shipping quick responsive sorry unrelated photo,"['happy', 'quality', 'excellent', 'secure', 'shipping', 'quick', 'responsive', 'sorry', 'unrelated', 'photo']"
moisturizer,hazlina313,5,positive,"{'Skin Suitability': 'ok', 'Absorption': 'very good'}",Thank you seller for the best service from your shop.item received safely in a very good packaging.item very beautiful as picture.my kids love to have it.delivery also fastest i ever had.the price also more cheaper than the other seller.very recommended seller to you all and will repeat buy again next time for other colour and size,for the best service from your shop safely in a very item very beautiful as picture my kids love to have it delivery also fastest i ever had the price also more cheaper than the other seller very recommended seller to you all and will repeat buy again next time for other colour and size,best service safely beautiful picture kid love fastest ever cheaper recommended repeat next colour size,"['best', 'service', 'safely', 'beautiful', 'picture', 'kid', 'love', 'fastest', 'ever', 'cheaper', 'recommended', 'repeat', 'next', 'colour', 'size']"
moisturizer,c*****u,5,positive,{},Well received and fast delivery First time bought the light texture,and first time bought the light texture,light texture,"['light', 'texture']"
moisturizer,j*****1,5,positive,{},First time buying and trying. Hopefully is effective and good.,first time buying and trying hopefully is effective and good,buying trying hopefully effective good,"['buying', 'trying', 'hopefully', 'effective', 'good']"
moisturizer,c*****1,5,positive,"{'Absorption': 'very nice to apply it ..feel very smooth when applying on face..', 'Skin Suitability': 'it is suitable for dry skin.thanks'}",nice to apply it ..feel very smooth when applying on face.. Skin Suitability:it is suitable for dry skin.thanks,nice to apply it feel very smooth when applying on face skin suitability it is suitable for dry skin thanks,nice apply feel smooth applying face skin suitability suitable dry skin thanks,"['nice', 'apply', 'feel', 'smooth', 'applying', 'face', 'skin', 'suitability', 'suitable', 'dry', 'skin', 'thanks']"
moisturizer,y*****f,5,positive,{},"Very helpful with dry skin, good prep for makeup as well",very helpful with dry skin good prep for makeup as well,helpful dry skin good prep makeup well,"['helpful', 'dry', 'skin', 'good', 'prep', 'makeup', 'well']"
moisturizer,hezra89,5,positive,{},Thank you seller.. suitable with my skin.. skintific is my best product,suitable with my skin skintific is my best product,suitable skin best,"['suitable', 'skin', 'best']"
moisturizer,d*****8,5,positive,{},Fast delivery. Item well wrapped and arrive in good condition.,item well wrapped and arrive in good condition,well wrapped arrive good condition,"['well', 'wrapped', 'arrive', 'good', 'condition']"
moisturizer,etcha761,5,positive,{},Received in good condition. Well packed. Fast delivery and service by seller,received in good condition and service by seller,good condition service,"['good', 'condition', 'service']"
moisturizer,n*****8,5,positive,{},"Fast delivery! Packaging was so nice!! My skin super sensitive, but this moisturizer works so well for me. Thank you so much seller ✨",packaging was so nice my skin super sensitive but this moisturizer works so well for me thank you so much seller,nice skin super sensitive moisturizer work well,"['nice', 'skin', 'super', 'sensitive', 'moisturizer', 'work', 'well']"
moisturizer,c*****_,5,positive,{},"penghantaran pantas . good product quality , thank you seller",penghantaran pantas good product quality,penghantaran pantas good quality,"['penghantaran', 'pantas', 'good', 'quality']"
moisturizer,h*****h,5,positive,"{'Absorption': 'very fast', 'Skin Suitability': 'suitable for my oily skin'}",Sorry i didn't use the right picture for this but anyway this moisturiser are very lighter. Even when you use the small amount of that it will cover your whole face. It's help me to recover my skin for dull and acne spot so much. Love it!,sorry i didn t use the right picture for this but anyway this moisturiser are very lighter even when you use the small amount of that it will cover your whole face it s help me to recover my skin for dull and acne spot so much love it,sorry right picture anyway moisturiser lighter small amount cover whole face help recover skin dull acne spot love,"['sorry', 'right', 'picture', 'anyway', 'moisturiser', 'lighter', 'small', 'amount', 'cover', 'whole', 'face', 'help', 'recover', 'skin', 'dull', 'acne', 'spot', 'love']"
moisturizer,o*****y,5,positive,{},"My fav moisturizer, really great product. Fast delivery thank you so much 😊👍🏻",my fav moisturizer really great product thank you so much,fav moisturizer great,"['fav', 'moisturizer', 'great']"
moisturizer,r*****n,5,positive,{},"Packaging would be better if use a box for protection, luckily received in good condition",packaging would be better if use a box for protection luckily received in good condition,better box protection luckily good condition,"['better', 'box', 'protection', 'luckily', 'good', 'condition']"
moisturizer,izzafirah,5,positive,{},Fast delivery..repeat order..received as per ordered,repeat order received as per ordered,repeat per ordered,"['repeat', 'per', 'ordered']"
moisturizer,m.hezry,5,positive,{},Very very recommended. Fast delivery. All good. Soon will repeat. The item very quality,very very recommended all good soon will repeat the item very quality,recommended good soon repeat quality,"['recommended', 'good', 'soon', 'repeat', 'quality']"
moisturizer,idasafzatul,5,positive,"{'Skin Suitability': 'suit for sensitive skin', 'Absorption': 'very good'}",These combo is chef kiss good hydration and sensitive skin,these combo is chef kiss good hydration and sensitive skin,combo chef kiss good hydration sensitive skin,"['combo', 'chef', 'kiss', 'good', 'hydration', 'sensitive', 'skin']"
moisturizer,k*****0,5,positive,{},"The parcel arrive safely, thank you so much for the fast delivery. I appreciated it so much. I'm looking forward to buy more of sellers product in the future",the parcel arrive safely thank you so much for the i appreciated it so much i m looking forward to buy more of sellers product in the future,arrive safely appreciated looking forward seller future,"['arrive', 'safely', 'appreciated', 'looking', 'forward', 'seller', 'future']"
moisturizer,h*****2,5,positive,{},Fast delivery ✌🏻 repeat order many times suitable for all skin type,repeat order many times suitable for all skin type,repeat many time suitable skin type,"['repeat', 'many', 'time', 'suitable', 'skin', 'type']"
moisturizer,a*****n,5,positive,"{'Absorption': 'fast absorption 5/5', 'Skin Suitability': 'no irritation after the application 5/5'}",absorption 5/5 Skin Suitability:no irritation after the application 5/5,absorption skin suitability no irritation after the application,absorption skin suitability irritation application,"['absorption', 'skin', 'suitability', 'irritation', 'application']"
moisturizer,n*****i,5,positive,"{'Skin Suitability': 'good', 'Absorption': 'good'}",Sorry for unrelated pic n vid Overall good Tq seller,sorry for unrelated pic n vid overall good,sorry unrelated pic vid overall good,"['sorry', 'unrelated', 'pic', 'vid', 'overall', 'good']"
moisturizer,ivytoh_,5,positive,{},"Good quality, fast delivery",good quality,good quality,"['good', 'quality']"
moisturizer,anisalimuddin,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'good'}","Fast delivery, my first try, hopefully good to my skin.",my first try hopefully good to my skin,try hopefully good skin,"['try', 'hopefully', 'good', 'skin']"
moisturizer,joanchingsang,5,positive,{},Fast delivery. Good wrap of products by seller 💜good products and value of money of products. Very good quality ♡Fast shipping by seller,good wrap of products by seller good products and value of money of products very good quality fast shipping by seller,good wrap product good product value money product good quality fast shipping,"['good', 'wrap', 'product', 'good', 'product', 'value', 'money', 'product', 'good', 'quality', 'fast', 'shipping']"
moisturizer,mar.hamidi,5,positive,"{'Skin Suitability': 'all types skin', 'Absorption': 'absorb well'}",Package received in good condition. Good product quality. Good value for money. Excellent service by the seller. Fast delivery.,package received in good condition good product quality good value for money excellent service by the seller,package good condition good quality good value money excellent service,"['package', 'good', 'condition', 'good', 'quality', 'good', 'value', 'money', 'excellent', 'service']"
moisturizer,s*****a,5,positive,{},Fast delivery and the package was not well packed. I have showed in the image how i received my parcel.  The packaging should be enhanced as the product might broke easily. Consider tis,and the package was not i have showed in the image how i received my parcel the packaging should be enhanced as the product might broke easily consider tis,package showed image enhanced might broke easily consider ti,"['package', 'showed', 'image', 'enhanced', 'might', 'broke', 'easily', 'consider', 'ti']"
moisturizer,e*****5,5,positive,"{'Skin Suitability': 'universal', 'Absorption': 'yes'}",Good value for money  Good packaging  Good product  Thank you for fast delivery,good value for money good product thank you for,good value money good,"['good', 'value', 'money', 'good']"
moisturizer,m*****s,5,positive,{},"Super happy this comes in a bigger bottle, the small one I went through at least 3 already T.T shipping is super fast too within Sarawak",super happy this comes in a bigger bottle the small one i went through at least already t t shipping is super fast too within sarawak,super happy come bigger bottle small went least already shipping super fast within sarawak,"['super', 'happy', 'come', 'bigger', 'bottle', 'small', 'went', 'least', 'already', 'shipping', 'super', 'fast', 'within', 'sarawak']"
moisturizer,bella_acc,5,positive,{},Product received in good condition. Its good to use and won't sticky.,product received in good condition its good to use and won t sticky,good condition good sticky,"['good', 'condition', 'good', 'sticky']"
moisturizer,qisha_felora,5,positive,{'Absorption': 'baik'},Kulit muka jadi glowing n fresh. Saya first time Cuba moisturizer ni. Best,kulit muka jadi glowing n fresh saya first time cuba moisturizer ni best,kulit muka jadi glowing fresh saya cuba moisturizer best,"['kulit', 'muka', 'jadi', 'glowing', 'fresh', 'saya', 'cuba', 'moisturizer', 'best']"
moisturizer,w*****n,5,positive,{},This product suitable for all Age . Packaging Good . Price ok,this product suitable for all age price ok,suitable age,"['suitable', 'age']"
moisturizer,q*****a,5,positive,{},"Alhamdulillah, received it successfully thank you so much seller. accidentally bought it. should be another one yang light punya. but sumpah best juga yang ni.",alhamdulillah received it successfully thank you so much seller accidentally bought it should be another one yang light punya but sumpah best juga yang ni,alhamdulillah successfully accidentally another yang light punya sumpah best juga yang,"['alhamdulillah', 'successfully', 'accidentally', 'another', 'yang', 'light', 'punya', 'sumpah', 'best', 'juga', 'yang']"
moisturizer,c*****h,5,positive,{},Received in good condition and fast delivery and good quality. Expiry 13 November 2027,received in good condition and and good quality expiry november,good condition good quality expiry november,"['good', 'condition', 'good', 'quality', 'expiry', 'november']"
moisturizer,b*****c,5,positive,{},"I received my parcel very quickly, much faster than expected.",i received my parcel very quickly much faster than expected,quickly faster expected,"['quickly', 'faster', 'expected']"
moisturizer,e*****a,5,positive,"{'Effectiveness': 'moisturise', 'Skin Suitability': 'dry and normal skin'}","The texture is light and has cooling effect, would repeat with more gram.",the texture is light and has cooling effect would repeat with more gram,texture light cooling effect repeat gram,"['texture', 'light', 'cooling', 'effect', 'repeat', 'gram']"
moisturizer,a*****m,5,positive,"{'Absorption': 'fast absorption', 'Skin Suitability': 'suit my skin'}",Love the product. It works well on my skin,love the product it works well on my skin,love work well skin,"['love', 'work', 'well', 'skin']"
moisturizer,syafeaaemalyn,5,positive,"{'Skin absorption': 'makin elok', 'Skin suitability': 'elok'}",Your account does not have a sufficient balance for calls to the dialed number. Please recharge your account first. Dial <Recharge No.> to recharge your account.,your account does not have a sufficient balance for calls to the dialed number please recharge your account first dial recharge no to recharge your account,account sufficient balance call dialed number please recharge account dial recharge recharge account,"['account', 'sufficient', 'balance', 'call', 'dialed', 'number', 'please', 'recharge', 'account', 'dial', 'recharge', 'recharge', 'account']"
moisturizer,y*****0,5,positive,"{'Absorption': 'o\u2006k', 'Skin Suitability': 'o\u2006k'}",Very satisfied with my purchase! The item arrived fast and in good condition. Quality is great and exactly the same as shown in the pictures. Highly recommend this seller,very satisfied with my purchase the item arrived fast and in good condition quality is great and exactly the same as shown in the pictures highly recommend this seller,satisfied arrived fast good condition quality great exactly shown picture highly recommend,"['satisfied', 'arrived', 'fast', 'good', 'condition', 'quality', 'great', 'exactly', 'shown', 'picture', 'highly', 'recommend']"
moisturizer,k*****9,5,positive,{},"Very fast delivery and well packed, item received in good condition",very and in good condition,good condition,"['good', 'condition']"
moisturizer,e*****n,5,positive,{},First time try..for 2 days used absorb quickly.. seperti yg di claim mmg ada cooling effect 👍🏻👍🏻..overall so far so good.. if ok will buy again,first time try for days used absorb quickly seperti yg di claim mmg ada cooling effect overall so far so good if ok will buy again,try day absorb quickly seperti claim mmg ada cooling effect overall far good,"['try', 'day', 'absorb', 'quickly', 'seperti', 'claim', 'mmg', 'ada', 'cooling', 'effect', 'overall', 'far', 'good']"
moisturizer,numtfa,5,positive,{},Good product quality. Good value for the money. Fast delivery. Excellent service by the seller.,good product quality good value for the money excellent service by the seller,good quality good value money excellent service,"['good', 'quality', 'good', 'value', 'money', 'excellent', 'service']"
moisturizer,a*****0,5,positive,"{'Absorption': 'good', 'Skin Suitability': 'goos'}",First time bought during live. Fast delivery will try and use to see if it’s effective. Thanks seller,first time bought during live will try and use to see if it s effective thanks seller,live try see effective thanks,"['live', 'try', 'see', 'effective', 'thanks']"
moisturizer,s*****5,5,positive,{'Absorption': 'good'},I live the texture and the feel,i live the texture and the feel,live texture feel,"['live', 'texture', 'feel']"
